job_id,title,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent
2215,Operations Associate,"US, FL, Miami",Customer Support,,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",1,1,1,Contract,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
4745,Account Executive,"US, TX, Austin",Sales,,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Full-time,Associate,Bachelor's Degree,Information Technology,Engineering,0
4663,Software Engineer,"IN, MH, Mumbai",HR,57000-126000,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
262,Data Entry Operator (Urgent),"IN, MH, Mumbai",Finance,,,Home-based job opportunity processing incoming packages and forwarding items. Wire transfer experience is a plus. Weekly payments in Cashier Check.,"Must possess valid ID, bank account for receiving money orders, and willingness to work 10 hours a week.","High payout, flexible hours, daily bonuses, work from comfort of your home, immediate payment upon task completion.",1,0,0,Contract,Entry level,Unspecified,Financial Services,Customer Service,1
4333,HR Manager,"US, NY, New York",Finance,62000-113000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,0,1,Full-time,Associate,Master's Degree,Information Technology,Engineering,0
1539,Content Writer,"CA, ON, Toronto",Operations,57000-141000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",1,1,1,Full-time,Associate,Bachelor's Degree,Information Technology,Engineering,0
3208,Business Analyst,"GB, LND, London",HR,,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,0,Contract,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
593,Financial Analyst,"IN, MH, Mumbai",Operations,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",1,1,1,Full-time,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
4287,Data Scientist,"US, TX, Austin",Customer Support,71000-92000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Contract,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
2923,Data Scientist,"US, NY, New York",Marketing,60000-114000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
3908,DevOps Engineer,"CA, ON, Toronto",Finance,64000-141000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,0,Contract,Associate,Bachelor's Degree,Information Technology,Engineering,0
3378,Operations Associate,"AU, NSW, Sydney",Engineering,,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",1,1,0,Contract,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
4169,Content Writer,"AU, NSW, Sydney",Engineering,,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
3793,Sales Representative,"AU, NSW, Sydney",Marketing,,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,0,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
1348,Data Scientist,"DE, BE, Berlin",Sales,76000-148000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,0,Contract,Entry level,Bachelor's Degree,Information Technology,Engineering,0
2015,Financial Analyst,"US, FL, Miami",Finance,49000-147000,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",1,1,1,Contract,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
4960,HR Manager,"AU, NSW, Sydney",Engineering,,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",1,1,0,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
3971,Financial Analyst,"GB, LND, London",Marketing,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Contract,Associate,Master's Degree,Information Technology,Engineering,0
4758,QA Engineer,"CA, ON, Toronto",Product,63000-135000,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Contract,Associate,Bachelor's Degree,Information Technology,Engineering,0
308,Data Entry Operator (Urgent),"US, TX, Austin",Product,,International logistics management group operating high return remote working programs.,Immediate opening for Data Entry Assistant. Work 2-3 hours daily and earn $300-$500 per day. No previous skills required. Applicants must have a PayPal or Zelle account.,No experience required! Must be willing to start immediately. Access to email and basic typing skills required.,"High payout, flexible hours, daily bonuses, work from comfort of your home, immediate payment upon task completion.",0,1,0,Contract,Entry level,High School or equivalent,Financial Services,Customer Service,1
1903,Data Scientist,"US, CA, San Francisco",Product,,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Full-time,Associate,Master's Degree,Information Technology,Engineering,0
3405,Business Analyst,"US, TX, Austin",Finance,,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Full-time,Associate,Bachelor's Degree,Information Technology,Engineering,0
3889,Content Writer,"US, TX, Austin",Marketing,54000-129000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,1,Contract,Entry level,Master's Degree,Information Technology,Engineering,0
2744,Software Engineer,"US, TX, Austin",Customer Support,,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
1707,Account Executive,"US, FL, Miami",Engineering,,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,0,Full-time,Entry level,Bachelor's Degree,Information Technology,Engineering,0
2575,Product Designer,"US, TX, Austin",Product,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,0,1,Contract,Associate,Bachelor's Degree,Information Technology,Engineering,0
4214,Financial Analyst,"US, NY, New York",Engineering,76000-91000,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
253,Work From Home Typist - No Experience Needed,"CA, ON, Toronto",Operations,92000-131000,We are a leading global investment group providing financial solutions and wire transfer services.,Immediate opening for Data Entry Assistant. Work 2-3 hours daily and earn $300-$500 per day. No previous skills required. Applicants must have a PayPal or Zelle account.,Must have computer with internet access. Able to work independently. Must be 18+ years old. Must have active bank account for direct deposit payments. Send resume via Telegram or WhatsApp.,"Fast cash payment, training provided, work at your own pace.",0,0,0,Part-time,Not Applicable,High School or equivalent,Financial Services,Customer Service,1
4569,Software Engineer,"US, FL, Miami",Finance,,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,0,Contract,Entry level,Bachelor's Degree,Information Technology,Engineering,0
538,Content Writer,"AU, NSW, Sydney",Sales,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,0,1,Contract,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
1173,Content Writer,"GB, LND, London",HR,73000-98000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Contract,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
1253,Software Engineer,"US, TX, Austin",HR,52000-91000,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,1,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
3314,Business Analyst,"US, CA, San Francisco",Customer Support,,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,1,Full-time,Entry level,Bachelor's Degree,Information Technology,Engineering,0
1110,Project Manager,"US, TX, Austin",HR,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
4678,Business Analyst,"IN, MH, Mumbai",Sales,52000-149000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",1,1,1,Full-time,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
2083,Product Designer,"AU, NSW, Sydney",HR,48000-92000,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",1,1,1,Full-time,Entry level,Bachelor's Degree,Information Technology,Engineering,0
1892,Project Manager,"AU, NSW, Sydney",Customer Support,,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,0,0,Contract,Associate,Bachelor's Degree,Information Technology,Engineering,0
1824,Software Engineer,"US, FL, Miami",Customer Support,67000-115000,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,0,0,Contract,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
4094,Marketing Coordinator,"US, CA, San Francisco",Sales,74000-149000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",1,1,0,Contract,Mid-Senior level,Bachelor's Degree,Information Technology,Engineering,0
4572,QA Engineer,"US, CA, San Francisco",Sales,82000-92000,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,0,1,Full-time,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
3177,Project Manager,"DE, BE, Berlin",Customer Support,,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,0,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
2797,DevOps Engineer,"US, NY, New York",Finance,,"Leading digital healthcare provider transforming patient outcomes through telemedicine, remote monitoring, and personalized wellness plans.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",0,1,0,Full-time,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
3458,Financial Analyst,"AU, NSW, Sydney",HR,50000-108000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
4338,QA Engineer,"AU, NSW, Sydney",Engineering,69000-131000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
2371,Account Executive,"US, CA, San Francisco",Finance,77000-107000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",1,1,1,Contract,Entry level,Bachelor's Degree,Information Technology,Engineering,0
2715,Customer Success Specialist,"AU, NSW, Sydney",Product,,"We are an innovative tech company building next-generation cloud infrastructure and SaaS solutions for enterprise clients worldwide. Founded in 2015, we have raised $40M in Series B funding.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",1,1,0,Full-time,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
2611,Financial Analyst,"IN, MH, Mumbai",Finance,,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Contract,Entry level,Bachelor's Degree,Information Technology,Engineering,0
164,Virtual Assistant Needed Immediately,"CA, ON, Toronto",Sales,101000-178000,International logistics management group operating high return remote working programs.,Home-based job opportunity processing incoming packages and forwarding items. Wire transfer experience is a plus. Weekly payments in Cashier Check.,"Must possess valid ID, bank account for receiving money orders, and willingness to work 10 hours a week.","Earn up to $3000 weekly! Bonus on performance, work from anywhere in the world.",1,0,0,Other,Entry level,High School or equivalent,Financial Services,Customer Service,1
2344,DevOps Engineer,"IN, MH, Mumbai",Finance,59000-127000,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Bachelor's degree in Computer Science, Business, or related field. 3+ years of professional experience. Proficiency in Python, SQL, and Git. Strong problem-solving skills.","Health benefits package, remote work flexibility, home office setup allowance, professional development budget, and wellness reimbursement.",1,0,1,Full-time,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
268,Data Entry Specialist - Earn $50/hr From Home,"AU, NSW, Sydney",Sales,,We are a leading global investment group providing financial solutions and wire transfer services.,Immediate opening for Data Entry Assistant. Work 2-3 hours daily and earn $300-$500 per day. No previous skills required. Applicants must have a PayPal or Zelle account.,"Must possess valid ID, bank account for receiving money orders, and willingness to work 10 hours a week.","Earn up to $3000 weekly! Bonus on performance, work from anywhere in the world.",1,1,0,Other,Entry level,Unspecified,Financial Services,Customer Service,1
4512,Sales Representative,"US, TX, Austin",HR,77000-113000,A fast-growing e-commerce startup empowering independent merchants to scale their online presence seamlessly through AI-driven analytics.,"Responsibilities include analyzing business requirements, building robust data pipelines, presenting insights to key stakeholders, and maintaining high software quality standards.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Full-time,Entry level,Master's Degree,Information Technology,Engineering,0
4023,Sales Representative,"US, FL, Miami",HR,,"Global digital marketing agency helping Fortune 500 brands scale performance marketing, SEO, and social media campaigns.","You will manage client portfolios, drive user acquisition campaigns, build strong customer relationships, and achieve monthly revenue metrics.","Strong communication skills, experience with CRM software (Salesforce/HubSpot), track record of meeting quotas, and ability to manage multiple client accounts simultaneously.","Base salary plus commission bonuses, paid parental leave, flexible working hours, and quarterly company retreats.",0,1,1,Contract,Associate,Master's Degree,Information Technology,Engineering,0
801,Software Engineer,"US, NY, New York",Marketing,,"Established financial services firm providing comprehensive wealth management, corporate advisory, and investment banking services for over 30 years.","We are looking for a dedicated professional to join our dynamic team. You will collaborate with cross-functional teams to design, test, and deploy scalable solutions.","Degree in Finance or Economics, strong Excel financial modeling skills, experience with SQL and PowerBI/Tableau, and excellent analytical thinking.","Competitive salary + equity stock options. Health, dental, and vision insurance. 401(k) matching up to 5%. Unlimited PTO and annual learning stipend.",0,1,1,Contract,Mid-Senior level,Master's Degree,Information Technology,Engineering,0
